timestamp,speed,rpm,throttle,engine_load,relative_throttle,prediction,score,event
2026-03-31T19:00:35.500000,71.0,2739,36.9,91.0,20.0,AGGRESSIVE,28.4,
2026-03-31T19:00:36.000000,74.0,2767,36.9,90.6,20.0,AGGRESSIVE,25.4,
2026-03-31T19:00:36.500000,76.0,2267,22.0,67.8,13.7,SAFE,25.5,
2026-03-31T19:00:37.000000,76.0,2666,37.3,91.4,20.4,SAFE,25.6,
2026-03-31T19:00:37.500000,77.0,2969,38.0,91.4,21.6,AGGRESSIVE,22.6,
2026-03-31T19:00:38.000000,79.0,2853,37.6,92.2,20.4,AGGRESSIVE,19.6,
2026-03-31T19:00:38.500000,80.0,2105,21.6,70.2,3.5,SAFE,19.7,
2026-03-31T19:00:39.000000,77.0,928,19.2,71.8,2.0,SAFE,19.8,
2026-03-31T19:00:39.500000,74.0,984,19.2,69.0,2.0,SAFE,19.9,
2026-03-31T19:00:40.000000,71.0,960,19.2,68.6,2.0,SAFE,20.0,
2026-03-31T19:00:40.500000,70.0,1005,16.5,33.3,0.0,SAFE,20.1,
2026-03-31T19:00:41.000000,67.0,960,19.2,63.1,0.0,SAFE,20.2,
2026-03-31T19:00:41.500000,61.0,960,16.5,40.0,0.0,SAFE,20.3,
2026-03-31T19:00:42.000000,51.0,0,16.5,0.0,0.0,AGGRESSIVE,17.3,Harsh Braking
2026-03-31T19:00:42.500000,33.0,0,16.5,0.0,0.0,AGGRESSIVE,14.3,Harsh Braking
2026-03-31T19:00:43.000000,30.0,0,16.5,0.0,0.0,SAFE,14.4,
2026-03-31T19:00:43.500000,20.0,0,16.5,0.0,0.0,SAFE,14.5,
2026-03-31T19:00:44.000000,11.0,0,16.5,0.0,0.0,SAFE,14.6,
2026-03-31T19:00:44.500000,13.0,591,20.0,64.7,11.0,SAFE,14.7,
2026-03-31T19:00:45.000000,19.0,2207,36.5,95.3,20.8,AGGRESSIVE,11.7,
2026-03-31T19:00:45.500000,28.0,2623,37.3,91.8,20.8,SAFE,11.8,
2026-03-31T19:00:46.000000,36.0,2528,37.3,92.2,20.4,AGGRESSIVE,8.8,
2026-03-31T19:00:46.500000,41.0,2719,37.3,91.8,20.4,SAFE,8.9,
2026-03-31T19:00:47.000000,46.0,2838,37.6,91.8,21.2,SAFE,9.0,
2026-03-31T19:00:47.500000,50.0,2816,37.6,92.9,20.8,AGGRESSIVE,6.0,
2026-03-31T19:00:48.000000,54.0,2638,37.3,92.2,20.4,AGGRESSIVE,3.0,
2026-03-31T19:00:48.500000,59.0,2749,37.3,91.4,20.4,SAFE,3.1,
2026-03-31T19:00:49.000000,64.0,2844,37.3,91.0,20.4,SAFE,3.2,
2026-03-31T19:00:49.500000,67.0,2112,23.5,70.6,13.7,SAFE,3.3,
2026-03-31T19:00:50.000000,69.0,2528,36.9,91.8,16.1,SAFE,3.4,
2026-03-31T19:00:50.500000,71.0,1504,29.4,34.1,0.0,SAFE,3.5,
2026-03-31T19:00:51.000000,70.0,96,13.7,87.1,0.0,SAFE,3.6,
2026-03-31T19:00:51.500000,68.0,0,16.5,0.0,0.0,SAFE,3.7,
2026-03-31T19:00:52.000000,66.0,0,16.5,0.0,0.0,SAFE,3.8,
2026-03-31T19:00:52.500000,61.0,0,16.5,0.0,0.0,SAFE,3.9,
2026-03-31T19:00:53.000000,54.0,0,16.5,0.0,0.0,SAFE,4.0,
2026-03-31T19:00:53.500000,49.0,0,16.5,0.0,0.0,SAFE,4.1,
2026-03-31T19:00:54.000000,43.0,0,16.5,0.0,0.0,SAFE,4.2,
2026-03-31T19:00:54.500000,33.0,0,16.5,0.0,0.0,SAFE,4.3,
2026-03-31T19:00:55.000000,29.0,0,16.5,0.0,0.0,SAFE,4.4,
2026-03-31T19:00:55.500000,28.0,0,16.5,0.0,0.0,SAFE,4.5,
2026-03-31T19:00:56.000000,27.0,0,16.5,0.0,0.0,SAFE,4.6,
2026-03-31T19:00:56.500000,26.0,0,16.5,0.0,0.0,SAFE,4.7,
2026-03-31T19:00:57.000000,25.0,0,16.5,0.0,0.0,SAFE,4.8,
2026-03-31T19:00:57.500000,24.0,0,16.5,0.0,0.0,SAFE,4.9,
2026-03-31T19:00:58.000000,23.0,0,16.5,0.0,0.0,SAFE,5.0,
2026-03-31T19:00:58.500000,19.0,0,16.5,0.0,0.0,SAFE,5.1,
2026-03-31T19:00:59.000000,16.0,0,16.5,0.0,0.0,SAFE,5.2,
2026-03-31T19:00:59.500000,17.0,0,16.5,0.0,0.0,SAFE,5.3,
2026-03-31T19:01:00.000000,18.0,0,16.5,0.0,0.0,SAFE,5.4,
2026-03-31T19:01:00.500000,20.0,1515,29.4,90.2,14.5,SAFE,5.5,
2026-03-31T19:01:01.000000,28.0,1973,34.5,92.9,24.3,SAFE,5.6,
2026-03-31T19:01:01.500000,36.0,2711,35.7,94.5,18.8,AGGRESSIVE,2.6,
2026-03-31T19:01:02.000000,44.0,2566,36.9,93.7,20.4,AGGRESSIVE,0.0,
2026-03-31T19:01:02.500000,48.0,2688,36.9,92.2,20.4,SAFE,0.1,
2026-03-31T19:01:03.000000,53.0,2200,28.2,90.2,8.6,SAFE,0.2,
2026-03-31T19:01:03.500000,53.0,1440,18.0,91.8,0.0,SAFE,0.3,
2026-03-31T19:01:04.000000,50.0,1038,28.6,90.6,13.7,SAFE,0.4,
2026-03-31T19:01:04.500000,52.0,2636,37.3,92.2,20.8,AGGRESSIVE,0.0,
2026-03-31T19:01:05.000000,55.0,2918,37.6,92.2,20.8,AGGRESSIVE,0.0,
2026-03-31T19:01:05.500000,58.0,2611,36.9,92.9,20.4,AGGRESSIVE,0.0,
2026-03-31T19:01:06.000000,60.0,2784,37.6,91.8,20.8,AGGRESSIVE,0.0,
2026-03-31T19:01:06.500000,62.0,2304,18.8,85.1,0.0,SAFE,0.1,
2026-03-31T19:01:07.000000,60.0,739,27.1,24.7,12.2,SAFE,0.2,
2026-03-31T19:01:07.500000,63.0,2240,37.3,91.0,22.0,SAFE,0.3,
2026-03-31T19:01:08.000000,64.0,2016,18.4,46.7,0.0,SAFE,0.4,
2026-03-31T19:01:08.500000,62.0,126,13.7,0.0,0.0,SAFE,0.5,
2026-03-31T19:01:09.000000,60.0,0,16.5,0.0,0.0,SAFE,0.6,
2026-03-31T19:01:09.500000,58.0,0,16.5,0.0,0.0,SAFE,0.7,
2026-03-31T19:01:10.000000,58.0,1375,29.0,89.0,16.5,SAFE,0.8,
2026-03-31T19:01:10.500000,64.0,2927,36.9,92.9,12.2,AGGRESSIVE,0.0,
2026-03-31T19:01:11.000000,64.0,1184,13.7,23.1,0.0,SAFE,0.1,
2026-03-31T19:01:11.500000,63.0,0,16.5,0.0,0.0,SAFE,0.2,
2026-03-31T19:01:12.000000,62.0,0,17.3,0.0,7.1,SAFE,0.3,
2026-03-31T19:01:12.500000,65.0,2108,36.9,93.3,24.3,AGGRESSIVE,0.0,
2026-03-31T19:01:13.000000,70.0,3264,29.4,29.4,0.8,SAFE,0.1,
2026-03-31T19:01:13.500000,71.0,1134,13.7,32.9,0.0,SAFE,0.2,
2026-03-31T19:01:14.000000,66.0,114,16.5,0.0,0.0,SAFE,0.3,
2026-03-31T19:01:14.500000,49.0,0,16.5,0.0,0.0,AGGRESSIVE,0.0,Harsh Braking
2026-03-31T19:01:15.000000,38.0,0,16.5,0.0,0.0,AGGRESSIVE,0.0,Harsh Braking
2026-03-31T19:01:15.500000,26.0,0,16.5,0.0,0.0,AGGRESSIVE,0.0,Harsh Braking
2026-03-31T19:01:16.000000,16.0,0,16.5,0.0,0.0,SAFE,0.1,
2026-03-31T19:01:16.500000,9.0,0,16.5,0.0,0.0,SAFE,0.2,
2026-03-31T19:01:17.000000,6.0,0,16.5,0.0,0.0,SAFE,0.3,
2026-03-31T19:01:17.500000,7.0,0,16.5,0.0,0.0,SAFE,0.4,
2026-03-31T19:01:18.000000,8.0,0,16.5,0.0,0.0,SAFE,0.5,
2026-03-31T19:01:18.500000,9.0,0,16.5,0.0,0.0,SAFE,0.6,
2026-03-31T19:01:19.000000,15.0,709,27.1,80.8,7.1,SAFE,0.7,
2026-03-31T19:01:19.500000,18.0,901,16.5,34.9,0.0,SAFE,0.8,
2026-03-31T19:01:20.000000,19.0,1000,16.5,32.5,0.0,SAFE,0.9,
2026-03-31T19:01:20.500000,21.0,1000,16.5,32.2,0.0,SAFE,1.0,
2026-03-31T19:01:21.000000,21.0,992,16.5,32.2,0.0,SAFE,1.1,
2026-03-31T19:01:21.500000,17.0,960,16.5,32.5,0.0,SAFE,1.2,
2026-03-31T19:01:22.000000,20.0,1647,31.4,92.9,16.5,SAFE,1.3,
2026-03-31T19:01:22.500000,29.0,2016,33.7,93.3,16.9,SAFE,1.4,
2026-03-31T19:01:23.000000,32.0,1536,27.8,92.9,7.8,SAFE,1.5,
2026-03-31T19:01:23.500000,33.0,1152,16.5,36.1,0.0,SAFE,1.6,
2026-03-31T19:01:24.000000,30.0,968,16.5,32.9,0.0,SAFE,1.7,
2026-03-31T19:01:24.500000,29.0,992,16.5,32.2,0.0,SAFE,1.8,
2026-03-31T19:01:25.000000,27.0,1024,16.5,31.8,0.0,SAFE,1.9,
2026-03-31T19:01:25.500000,26.0,1028,16.5,31.4,0.0,SAFE,2.0,
2026-03-31T19:01:26.000000,24.0,1016,16.5,31.4,0.0,SAFE,2.1,
2026-03-31T19:01:26.500000,20.0,1009,13.7,26.3,0.0,SAFE,2.2,
2026-03-31T19:01:27.000000,16.0,0,16.5,0.0,0.0,SAFE,2.3,
2026-03-31T19:01:27.500000,11.0,0,16.5,0.0,0.0,SAFE,2.4,
2026-03-31T19:01:28.000000,6.0,0,16.5,0.0,0.0,SAFE,2.5,
2026-03-31T19:01:28.500000,4.0,0,16.5,0.0,0.0,SAFE,2.6,
2026-03-31T19:01:29.000000,3.0,0,16.5,0.0,0.0,SAFE,2.7,
2026-03-31T19:01:29.500000,3.0,0,16.5,0.0,0.0,SAFE,2.8,
2026-03-31T19:01:30.000000,0.0,0,16.5,0.0,0.0,IDLE,2.8,
2026-03-31T19:01:30.500000,2.0,0,16.5,0.0,0.0,SAFE,2.9,
2026-03-31T19:01:31.000000,0.0,0,16.5,0.0,0.0,IDLE,2.9,
2026-03-31T19:01:31.500000,0.0,0,16.5,0.0,0.0,IDLE,2.9,
